Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,lAdeEsMf,17/09/2023,00:00,FIJI - PREMIER LEAGUE,Rewa,Tailevu Naitasiri,ROUND 12,1.37,4.55,6.2,,,,,,,1.47,2.42,2.2,1.52,3.65,1.22,1.65,2.18,,,,,,,,,,,,,,,,,,,,,
2,KxFYkpFa,17/09/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Tlaxcala,Alebrijes Oaxaca,APERTURA ,2.27,3.4,2.92,1.35,2.92,1.04,8.25,1.22,3.8,1.7,2.07,2.57,1.44,4.35,1.18,1.55,2.3,2.22,1.62,,,10.0,9.5,12.0,23.0,8.0,5.5,8.0,15.0,10.0,7.5,9.0,20.0,19.0,13.0,17.0,34.0,201.0
3,U9H8Jvb2,17/09/2023,00:10,MEXICO - LIGA MX,Club America,Guadalajara Chivas,APERTURA ,1.8,3.6,4.33,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.75,2.0,1.85,2.0,,,11.0,13.0,23.0,41.0,7.5,6.5,15.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,23.0,41.0,201.0
4,hKpUCIml,17/09/2023,01:30,SOUTH KOREA - K LEAGUE 2,Gyeongnam,Jeonnam,ROUND 31,2.1,3.5,3.0,1.36,3.0,1.04,12.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,1.67,2.1,2.1,1.7,1.38,3.0,12.0,11.0,17.0,34.0,9.0,7.0,11.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
5,vVX8TGY0,17/09/2023,02:00,SOUTH KOREA - K LEAGUE 1,Seoul,Gwangju FC,ROUND 30,2.2,3.25,3.25,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.83,1.83,2.2,1.65,1.35,3.1,9.0,9.0,15.0,34.0,7.5,6.5,12.0,26.0,10.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,301.0
6,nspYBx3f,17/09/2023,04:00,SOUTH KOREA - K LEAGUE 2,Asan,Anyang,ROUND 31,2.8,3.3,2.2,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,2.0,1.73,2.85,1.4,1.63,2.25,8.0,6.5,10.0,21.0,7.5,6.5,10.0,21.0,13.0,11.0,19.0,34.0,34.0,29.0,41.0,67.0,201.0
7,zi89DsJE,17/09/2023,04:00,HONG KONG - PREMIER LEAGUE,Sham Shui Po,Hong Kong FC,ROUND 4,3.4,4.05,1.82,1.22,3.8,1.01,15.0,1.12,5.3,1.44,2.42,2.07,1.65,3.15,1.26,1.45,2.37,,,1.93,1.78,15.0,9.0,9.0,14.0,15.0,6.5,6.5,9.5,20.0,11.0,9.0,13.0,46.0,21.0,21.0,26.0,126.0
8,4KisfZKB,17/09/2023,04:30,CHINA - SUPER LEAGUE,Nantong Zhiyun,Chengdu Rongcheng,ROUND 25,4.0,3.3,1.95,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.95,1.8,3.9,1.24,1.9,1.95,8.5,6.5,9.0,17.0,10.0,6.5,9.0,17.0,19.0,13.0,15.0,29.0,41.0,34.0,41.0,51.0,351.0
9,84xDSzl7,17/09/2023,04:30,SOUTH KOREA - K LEAGUE 1,Suwon Bluewings,Daegu,ROUND 30,2.88,3.2,2.45,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,1.91,1.8,2.75,1.43,1.55,2.38,8.0,7.0,11.0,23.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,26.0,41.0,51.0,351.0
10,vmPOmP8U,17/09/2023,05:00,INDONESIA - LIGA 1,Madura United,Persebaya,ROUND 12,1.91,3.45,3.6,1.36,2.9,1.01,9.6,1.25,3.2,1.78,1.88,2.75,1.34,5.6,1.09,1.65,1.98,1.88,1.83,,,10.0,11.0,15.0,36.0,7.0,6.0,11.0,21.0,8.5,7.0,11.0,31.0,15.0,13.0,19.0,51.0,67.0
11,vkhO3FJB,17/09/2023,05:30,AUSTRIA - 2. LIGA,Ried,Kapfenberg,ROUND 7,1.5,4.15,5.7,1.32,3.1,1.04,8.75,1.2,4.05,1.62,2.2,2.5,1.47,4.1,1.19,1.72,2.0,1.62,2.22,,,12.0,17.0,31.0,81.0,6.5,7.0,15.0,46.0,6.0,6.0,12.0,41.0,8.5,8.5,15.0,56.0,201.0
12,jsytMdZu,17/09/2023,05:30,AUSTRIA - 2. LIGA,Sturm Graz (Am),Bregenz,ROUND 7,2.45,3.7,2.47,1.29,3.25,1.03,9.0,1.17,4.4,1.53,2.35,2.27,1.57,3.7,1.23,1.47,2.5,2.25,1.6,,,12.0,10.0,12.0,23.0,10.0,6.0,8.0,14.0,12.0,7.5,8.5,15.0,21.0,14.0,15.0,26.0,176.0
13,YHxCsDsb,17/09/2023,06:00,ANDORRA - PRIMERA DIVISIÓ,Penya,Esperanca,ROUND 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0plxBdI0,17/09/2023,06:30,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Gimpo FC,ROUND 31,2.38,3.1,2.9,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,5.0,1.17,11.0,1.05,2.1,1.67,2.35,1.58,1.4,2.85,7.0,7.5,13.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,67.0,351.0
15,AchweF55,17/09/2023,06:30,CHINA - SUPER LEAGUE,Tianjin Jinmen Tiger,Dalian Pro,ROUND 25,1.73,3.6,5.0,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.8,1.95,1.73,2.08,1.19,4.5,10.0,13.0,26.0,51.0,7.0,7.0,17.0,41.0,8.0,8.5,15.0,41.0,13.0,13.0,26.0,51.0,251.0
16,nyiN3IDG,17/09/2023,07:00,SPAIN - PRIMERA RFEF,Cornella,Tarazona,GROUP 1 ,1.8,3.1,4.2,1.57,2.25,1.1,6.5,1.5,2.5,2.6,1.48,4.5,1.17,8.5,1.05,2.38,1.53,1.85,1.95,1.21,4.25,6.5,9.0,21.0,51.0,5.5,6.5,17.0,41.0,7.5,10.0,21.0,51.0,15.0,19.0,41.0,81.0,67.0
