Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,U9myiWL1,20/11/2023,12:00,GHANA - PREMIER LEAGUE,Great Olympics,Samartex,ROUND 11,1.72,3.0,5.0,1.62,1.95,1.11,5.2,1.65,2.0,2.98,1.32,6.25,1.07,10.0,1.02,2.67,1.45,,,,,5.3,7.2,19.5,75.0,3.75,5.8,16.0,60.0,5.3,8.25,23.0,90.0,10.5,16.5,45.0,175.0,
2,vZmmdrVa,20/11/2023,12:30,IVORY COAST - LIGUE 1,Mouna,Stade d'Abidjan,ROUND 11,3.35,2.85,2.18,1.55,2.07,1.07,6.3,1.5,2.27,2.5,1.44,4.9,1.13,11.0,1.01,2.1,1.7,,,,,6.2,4.9,7.7,17.0,6.5,5.0,7.9,17.5,13.0,10.0,14.0,32.0,35.0,28.0,40.0,75.0,101.0
3,v3JOgrzG,20/11/2023,13:30,SENEGAL - LIGUE 1,Dakar SC,Pikine,ROUND 4,1.78,2.82,5.2,1.6,1.98,1.08,5.9,1.53,2.18,2.64,1.4,5.3,1.11,11.0,1.01,2.4,1.54,,,,,5.5,8.0,22.0,90.0,4.2,5.2,15.0,60.0,5.9,7.3,16.5,70.0,11.5,14.0,32.0,100.0,67.0
4,6Le0DNor,20/11/2023,14:30,ITALY - SERIE C,Vis Pesaro,Torres,GROUP B ,3.5,3.05,2.15,1.6,2.27,1.11,5.6,1.5,2.4,2.5,1.47,4.45,1.17,7.7,1.05,2.12,1.65,,,1.7,2.07,5.6,5.7,9.0,20.0,7.7,6.0,9.5,21.0,16.5,12.5,19.0,45.0,50.0,40.0,60.0,120.0,900.0
5,Yemie2p6,20/11/2023,15:00,IVORY COAST - LIGUE 1,San Pedro,SOL,ROUND 11,1.53,3.2,6.8,1.5,2.15,1.05,8.0,1.4,2.64,2.18,1.53,4.2,1.17,9.0,1.03,2.3,1.59,,,,,6.7,10.75,32.0,120.0,4.4,5.8,18.0,75.0,5.3,7.0,17.0,75.0,9.0,11.5,27.0,100.0,101.0
6,z7x8CXOQ,20/11/2023,16:30,URUGUAY - PRIMERA DIVISION,Fenix,Nacional,CLAUSURA ,4.0,3.5,1.83,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.8,1.91,3.8,1.25,1.98,1.88,11.0,7.5,9.0,15.0,12.0,7.0,8.5,15.0,21.0,13.0,15.0,26.0,41.0,34.0,41.0,51.0,251.0
7,d4aeAj2j,20/11/2023,17:00,ARGENTINA - PRIMERA NACIONAL,Dep. Riestra,Almirante Brown,PROMOTION ,2.3,3.0,2.9,1.6,2.25,1.11,5.5,1.53,2.35,2.7,1.44,4.65,1.16,8.0,1.05,2.15,1.62,2.32,1.57,,,6.5,7.0,13.0,34.0,6.0,6.5,12.0,34.0,10.0,11.0,21.0,41.0,23.0,23.0,41.0,81.0,201.0
8,lOoDag7o,20/11/2023,17:00,SPAIN - LALIGA2,Levante,Racing Santander,ROUND 16,2.1,3.4,3.6,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.73,2.0,2.03,1.78,1.3,3.45,10.0,11.0,19.0,41.0,8.0,6.5,12.0,29.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
9,YwxAEes1,20/11/2023,19:00,JAMAICA - PREMIER LEAGUE,Tivoli,Humble Lions,ROUND 5,4.2,3.05,1.91,1.5,2.25,1.05,7.6,1.39,2.55,2.15,1.55,3.55,1.21,8.5,1.04,1.9,1.72,,,1.83,1.88,7.3,5.9,8.25,16.5,10.0,6.0,8.5,17.0,23.0,14.0,16.0,32.0,75.0,45.0,55.0,90.0,900.0
10,lEIr6V1f,20/11/2023,19:00,URUGUAY - PRIMERA DIVISION,Defensor Sp.,Boston River,CLAUSURA ,1.67,3.5,5.0,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.91,1.8,1.65,2.2,1.17,5.0,9.0,13.0,26.0,51.0,6.5,7.0,17.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
11,rXDJaM6b,20/11/2023,20:00,BRAZIL - SERIE B,Sampaio Correa,Avai,ROUND 37,1.6,3.55,5.8,1.52,2.45,1.09,6.3,1.4,2.7,2.22,1.62,3.85,1.22,6.8,1.07,2.2,1.6,1.6,2.27,,,6.3,12.0,32.0,120.0,5.2,7.0,19.0,75.0,6.3,8.5,21.0,80.0,11.0,15.0,40.0,150.0,201.0
12,fmw6FySf,20/11/2023,21:30,JAMAICA - PREMIER LEAGUE,Waterhouse,Vere United,ROUND 5,1.65,3.35,5.3,1.5,2.25,1.05,7.6,1.42,2.47,2.2,1.53,3.7,1.19,8.9,1.03,2.12,1.57,,,,,7.2,10.75,29.0,110.0,5.2,6.8,18.5,75.0,6.7,8.5,22.0,90.0,12.0,15.5,40.0,150.0,201.0
