Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,rZ6QZRYq,06/01/2024,03:30,AUSTRALIA - A-LEAGUE,WS Wanderers,Central Coast Mariners,ROUND 11,2.3,3.8,2.75,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.5,2.2,1.67,4.0,1.25,1.44,2.63,2.25,1.63,1.45,2.68,19.0,13.0,17.0,29.0,12.0,7.5,11.0,19.0,15.0,9.5,11.0,21.0,23.0,17.0,21.0,34.0,101.0
2,C8BUYolj,06/01/2024,05:45,AUSTRALIA - A-LEAGUE,Brisbane Roar,Sydney FC,ROUND 11,2.63,4.0,2.38,1.25,3.75,1.02,21.0,1.17,5.0,1.5,2.5,2.3,1.62,4.0,1.25,1.44,2.63,2.5,1.5,1.6,2.3,21.0,13.0,15.0,23.0,13.0,8.0,9.5,17.0,17.0,10.0,12.0,21.0,29.0,19.0,21.0,34.0,101.0
3,jaAYX53d,06/01/2024,07:45,AUSTRALIA - A-LEAGUE,Perth Glory,Melbourne Victory,ROUND 11,4.2,4.33,1.7,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,2.38,1.57,4.33,1.22,1.57,2.25,4.0,1.23,2.1,1.7,17.0,10.0,10.0,15.0,17.0,8.0,8.5,12.0,26.0,15.0,13.0,19.0,51.0,29.0,29.0,41.0,126.0
4,UFMkEDti,06/01/2024,08:00,PORTUGAL - LIGA PORTUGAL 2,Oliveirense,Maritimo,ROUND 16,4.5,3.8,1.7,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.67,2.1,4.25,1.21,2.15,1.68,13.0,8.5,9.0,13.0,15.0,7.5,8.5,13.0,23.0,15.0,15.0,23.0,51.0,34.0,34.0,41.0,151.0
5,29U3jAlp,06/01/2024,08:00,PORTUGAL - LIGA PORTUGAL 2,Nacional,Tondela,ROUND 16,1.95,3.5,3.75,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.8,1.91,1.93,1.93,1.26,3.7,10.0,11.0,21.0,41.0,7.0,6.5,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
6,Gba7IO3M,06/01/2024,09:00,THAILAND - THAI LEAGUE 1,Bangkok Utd,Buriram,ROUND 6,2.05,3.4,3.35,1.4,2.7,1.06,7.4,1.29,3.3,1.87,1.87,3.0,1.34,5.2,1.13,1.7,2.02,2.02,1.75,,,7.4,10.25,17.5,45.0,7.9,6.5,11.5,29.0,10.25,8.5,13.5,35.0,19.0,16.0,25.0,60.0,450.0
7,bcNMhgKo,06/01/2024,09:30,ENGLAND - FA CUP,AFC Wimbledon,Ipswich,1/32-FINALS,5.0,4.2,1.62,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.7,2.05,4.4,1.2,2.25,1.63,15.0,8.5,8.5,13.0,15.0,8.0,8.5,12.0,26.0,15.0,15.0,21.0,51.0,34.0,41.0,41.0,151.0
8,hl2yYVlI,06/01/2024,09:30,ENGLAND - LEAGUE ONE,Fleetwood,Derby,ROUND 27,5.5,4.0,1.6,1.33,3.25,1.04,13.0,1.22,4.0,1.8,2.0,3.0,1.36,5.5,1.14,1.8,1.95,5.25,1.16,2.35,1.58,12.0,7.5,8.0,12.0,15.0,7.5,8.5,13.0,29.0,17.0,17.0,23.0,51.0,41.0,41.0,51.0,251.0
9,bufQSyLr,06/01/2024,09:30,ENGLAND - FA CUP,Millwall,Leicester,1/32-FINALS,4.0,3.8,1.85,1.36,3.0,1.04,12.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,1.75,2.0,3.7,1.26,2.02,1.88,12.0,8.0,9.0,15.0,12.0,7.0,8.5,15.0,21.0,13.0,15.0,23.0,41.0,29.0,34.0,41.0,201.0
10,OCYUbDRp,06/01/2024,09:30,ENGLAND - FA CUP,Maidstone,Stevenage,1/32-FINALS,6.0,4.33,1.53,1.33,3.25,1.04,13.0,1.25,3.75,1.75,2.05,3.0,1.36,5.5,1.14,1.91,1.91,5.25,1.16,2.43,1.53,13.0,7.5,7.5,11.0,15.0,8.5,8.5,12.0,29.0,17.0,19.0,26.0,67.0,41.0,41.0,51.0,301.0
