Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
141,zPkfjFqS,13/08/2023,16:00,ITALY - COPPA ITALIA,Lecce,Como,1/32-FINALS,1.57,3.75,6.5,1.44,2.63,1.07,8.5,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,2.05,1.7,1.58,2.35,1.14,5.75,8.5,13.0,29.0,67.0,6.0,7.0,19.0,51.0,7.0,8.5,19.0,51.0,11.0,15.0,29.0,67.0,451.0
142,l0ZGAK4M,13/08/2023,16:00,SERBIA - SUPER LIGA,Sp. Subotica,Zeleznicar Pancevo,ROUND 3,2.03,3.38,3.55,1.43,2.7,1.03,8.2,1.32,2.98,2.09,1.74,3.56,1.23,6.85,1.06,1.83,1.93,,,,,8.5,9.5,15.0,36.0,7.0,6.0,11.0,26.0,9.5,8.5,14.0,36.0,19.0,17.0,26.0,71.0,201.0
143,x67WYcGq,13/08/2023,16:00,BOLIVIA - DIVISION PROFESIONAL,Libertad Gran Mamore,Independiente Petrolero,ROUND 23,1.7,3.75,3.8,1.36,3.0,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.83,1.83,,,,,11.0,11.0,21.0,41.0,7.0,7.5,13.0,34.0,8.0,8.5,17.0,41.0,13.0,15.0,26.0,51.0,301.0
144,jyxEMrIN,13/08/2023,16:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Siroki Brijeg,Tuzla City,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,bD12YvLP,13/08/2023,16:00,BRAZIL - SERIE A,America MG,Goias,ROUND 19,1.91,3.6,3.8,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,3.75,1.29,8.0,1.08,1.95,1.8,1.93,1.93,1.26,3.7,9.0,10.0,19.0,41.0,6.5,6.5,13.0,34.0,8.5,9.0,17.0,41.0,15.0,17.0,29.0,51.0,351.0
146,2RHaEJTg,13/08/2023,16:00,BRAZIL - SERIE A,Corinthians,Coritiba,ROUND 19,1.75,3.6,5.0,1.5,2.5,1.08,8.0,1.44,2.75,2.38,1.57,4.5,1.2,10.0,1.06,2.2,1.62,1.73,2.08,1.18,4.65,7.5,10.0,23.0,51.0,5.5,7.0,17.0,41.0,7.0,9.0,21.0,51.0,13.0,17.0,34.0,81.0,501.0
147,hGACBHDC,13/08/2023,16:00,BRAZIL - SERIE A,Gremio,Fluminense,ROUND 19,2.2,3.3,3.4,1.4,2.75,1.06,10.0,1.33,3.4,2.05,1.8,3.5,1.3,7.0,1.1,1.8,1.95,2.25,1.63,1.35,3.1,9.5,10.0,17.0,34.0,7.5,6.0,12.0,26.0,10.0,9.0,15.0,34.0,21.0,19.0,29.0,51.0,251.0
148,vFPmtEGp,13/08/2023,16:00,CHILE - PRIMERA DIVISION,Palestino,U. Catolica,ROUND 21,2.05,3.5,3.5,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,2.05,1.75,1.33,3.3,13.0,12.0,19.0,41.0,9.0,7.0,12.0,26.0,11.0,9.0,13.0,29.0,19.0,15.0,23.0,41.0,151.0
149,Ghpxlb9b,13/08/2023,16:05,CROATIA - HNL,Hajduk Split,Slaven Belupo,ROUND 4,1.25,6.0,7.0,1.29,3.5,1.02,19.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,2.1,1.67,1.28,3.55,1.1,7.0,17.0,19.0,41.0,101.0,7.5,12.0,21.0,51.0,6.5,9.5,26.0,51.0,8.0,11.0,29.0,81.0,351.0
150,AFuMeSPt,13/08/2023,16:15,ICELAND - BESTA DEILD KARLA,Vikingur Reykjavik,Kopavogur,ROUND 19,1.34,5.6,7.7,1.21,4.15,1.02,20.0,1.08,5.9,1.36,2.83,2.0,1.83,3.02,1.32,1.64,2.2,,,,,19.0,23.0,46.0,91.0,8.0,9.0,18.0,41.0,6.5,6.5,12.0,41.0,8.0,8.0,13.0,46.0,201.0
151,8OM018JH,13/08/2023,16:15,ITALY - COPPA ITALIA,Monza,Reggiana,1/32-FINALS,1.33,4.75,11.0,1.25,3.75,1.03,15.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.91,1.91,1.33,3.3,1.11,6.8,15.0,26.0,41.0,101.0,8.0,9.5,26.0,51.0,7.0,8.5,19.0,51.0,9.0,11.0,23.0,51.0,251.0
152,OC2qa2mp,13/08/2023,16:30,PORTUGAL - LIGA PORTUGAL,Arouca,Estoril,ROUND 1,2.05,3.2,3.4,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.0,1.75,2.08,1.73,1.3,3.45,8.0,8.5,17.0,41.0,6.5,6.5,13.0,34.0,9.0,9.5,17.0,41.0,19.0,19.0,34.0,67.0,451.0
153,jZr45X4H,13/08/2023,17:00,SPAIN - LALIGA2,Leganes,Andorra,ROUND 1,2.3,3.1,3.5,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,2.25,1.63,1.33,3.3,6.5,8.0,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,41.0,21.0,21.0,41.0,67.0,201.0
154,WjF0qY5F,13/08/2023,17:00,VENEZUELA - LIGA FUTVE,Dep. Tachira,Portuguesa,ROUND 23,1.71,3.5,5.0,1.48,2.54,1.05,7.3,1.39,2.67,2.29,1.62,4.1,1.18,8.0,1.03,2.1,1.7,,,,,6.5,10.0,23.0,81.0,4.5,6.0,15.0,46.0,6.0,7.0,15.0,67.0,10.0,12.0,26.0,101.0,201.0
155,6wJ1O3T6,13/08/2023,17:15,PERU - LIGA 1,Cusco,Alianza Lima,CLAUSURA ,2.25,3.5,3.1,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,3.5,1.29,7.0,1.1,1.83,1.83,2.15,1.68,1.35,3.1,9.5,9.5,15.0,34.0,7.5,6.5,12.0,26.0,10.0,9.0,15.0,34.0,21.0,19.0,29.0,51.0,251.0
156,4rK0CXJh,13/08/2023,17:30,ECUADOR - LIGA PRO,Emelec,Orense,SECOND STAGE ,1.8,3.8,4.5,1.4,2.75,1.06,10.0,1.3,3.4,1.98,1.83,3.4,1.3,7.0,1.1,1.83,1.83,1.75,2.05,1.22,4.15,10.0,12.0,21.0,51.0,7.0,7.0,15.0,34.0,8.0,8.5,17.0,41.0,13.0,15.0,29.0,51.0,301.0
157,OKrKX7yg,13/08/2023,17:30,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Olimpia Asuncion,CLAUSURA ,2.15,3.4,3.1,1.36,3.0,1.04,12.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,1.67,2.1,2.15,1.68,1.35,3.1,12.0,11.0,17.0,34.0,9.0,6.5,12.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
158,GAZ0Z3zU,13/08/2023,17:30,CANADA - CANADIAN PREMIER LEAGUE,Pacific FC,Atl. Ottawa,-,1.81,3.54,4.11,1.38,2.81,1.02,9.0,1.28,3.2,1.94,1.84,3.2,1.28,6.1,1.08,1.8,1.96,,,,,9.0,11.0,19.0,56.0,6.5,6.0,12.0,31.0,7.5,7.0,12.0,41.0,12.0,12.0,21.0,61.0,101.0
159,dMY4MgYC,13/08/2023,18:00,COLOMBIA - PRIMERA A,America De Cali,Ind. Medellin,CLAUSURA ,1.95,3.3,4.33,1.44,2.63,1.07,8.5,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.83,1.83,1.95,1.9,1.23,4.0,8.5,11.0,21.0,41.0,7.0,6.0,15.0,34.0,8.5,9.0,15.0,41.0,15.0,17.0,29.0,51.0,301.0
160,GncLrobo,13/08/2023,18:00,PANAMA - LPF,Plaza Amador,Miguelito,CLAUSURA ,2.16,3.14,3.37,1.49,2.44,,,1.41,2.6,2.35,1.58,4.25,1.17,,,1.97,1.79,,,,,,,,,,,,,,,,,,,,,
161,tGk1fWLP,13/08/2023,18:00,NICARAGUA - LIGA PRIMERA,Matagalpa,Diriangen,APERTURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,fe78PEks,13/08/2023,18:00,BRAZIL - SERIE B,Vitoria,Ceara,ROUND 23,2.07,3.18,3.91,1.53,2.41,1.06,6.6,1.43,2.57,2.41,1.58,4.33,1.17,8.5,1.03,2.06,1.73,,,,,7.5,9.5,17.0,46.0,6.0,6.0,12.0,36.0,9.0,8.5,15.0,46.0,18.0,18.0,34.0,91.0,201.0
163,phnOX7UE,13/08/2023,18:30,BRAZIL - SERIE A,Flamengo RJ,Sao Paulo,ROUND 19,1.65,3.6,5.75,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,4.0,1.25,8.0,1.08,2.1,1.67,1.65,2.2,1.17,5.0,8.5,12.0,26.0,51.0,6.0,7.0,17.0,41.0,7.0,8.5,21.0,51.0,12.0,15.0,34.0,67.0,501.0
164,KM2bZK5J,13/08/2023,18:30,BRAZIL - SERIE A,Fortaleza,Santos,ROUND 19,1.65,3.6,6.0,1.5,2.5,1.08,7.5,1.4,3.0,2.2,1.67,4.33,1.22,9.0,1.07,2.1,1.67,1.63,2.25,1.15,5.5,7.5,12.0,29.0,67.0,5.5,7.0,19.0,51.0,7.0,9.0,21.0,51.0,12.0,15.0,34.0,67.0,501.0
165,4IrRfuw3,13/08/2023,18:30,BOLIVIA - DIVISION PROFESIONAL,The Strongest,Santa Cruz,ROUND 23,1.18,5.5,11.0,1.29,3.5,1.03,15.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,2.2,1.62,,,,,15.0,29.0,67.0,201.0,8.0,12.0,41.0,101.0,6.0,10.0,26.0,81.0,7.0,11.0,34.0,81.0,301.0
166,pCGw3yOc,13/08/2023,19:00,CHILE - PRIMERA DIVISION,A. Italiano,Everton,ROUND 21,2.75,3.3,2.6,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.8,1.91,2.68,1.45,1.53,2.43,9.0,8.5,13.0,26.0,8.5,6.0,10.0,21.0,13.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,251.0
167,0hSc4hGl,13/08/2023,19:00,COSTA RICA - PRIMERA DIVISION,Zeledon,Alajuelense,APERTURA ,4.75,4.0,1.55,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.8,1.91,4.65,1.18,2.35,1.58,13.0,7.5,8.0,12.0,15.0,8.0,8.5,13.0,26.0,15.0,17.0,23.0,51.0,41.0,41.0,51.0,251.0
168,rVfywWrq,13/08/2023,19:40,VENEZUELA - LIGA FUTVE,Hermanos Colmenarez,Estudiantes Merida,ROUND 23,2.83,3.28,2.43,1.43,2.7,1.03,8.3,1.31,3.04,2.06,1.76,3.48,1.24,6.75,1.06,1.77,2.0,,,,,7.5,6.5,9.5,18.0,7.5,5.0,7.5,15.0,12.0,8.5,10.0,26.0,26.0,21.0,26.0,61.0,201.0
169,ANFx8IS6,13/08/2023,20:00,ECUADOR - LIGA PRO,Aucas,LDU Quito,SECOND STAGE ,3.2,3.5,2.2,1.36,3.0,1.04,12.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,1.67,2.1,3.0,1.38,1.65,2.2,12.0,9.0,11.0,21.0,11.0,6.5,9.0,17.0,17.0,11.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
170,hjifx6T2,13/08/2023,20:05,MEXICO - LIGA DE EXPANSION MX,Atl. Morelia,Correcaminos,APERTURA ,1.93,3.52,3.74,1.39,2.85,1.02,9.0,1.27,3.28,1.94,1.86,3.2,1.28,6.05,1.08,1.75,2.03,,,,,8.5,10.0,17.0,46.0,6.0,5.5,10.0,26.0,7.0,6.5,11.0,34.0,12.0,11.0,20.0,51.0,201.0
171,A52NrpkF,13/08/2023,20:10,COLOMBIA - PRIMERA A,Jaguares de Cordoba,Millonarios,CLAUSURA ,3.3,3.2,2.3,1.5,2.5,1.08,7.5,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.0,1.73,3.1,1.35,1.63,2.25,7.5,6.5,10.0,21.0,8.5,6.0,9.5,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,251.0
172,Oln5teHH,13/08/2023,20:15,PANAMA - LPF,San Francisco,Chiriqui,CLAUSURA ,1.68,3.58,4.89,1.44,2.59,,,1.34,2.88,2.14,1.69,3.65,1.22,,,2.0,1.77,,,,,,,,,,,,,,,,,,,,,
173,nsYVgah9,13/08/2023,20:30,BOLIVIA - DIVISION PROFESIONAL,Royal Pari,Guabira,ROUND 23,1.62,3.75,4.5,1.36,3.0,1.04,12.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,1.8,1.91,,,,,12.0,13.0,26.0,51.0,7.5,7.5,15.0,41.0,8.0,8.5,17.0,41.0,13.0,13.0,26.0,51.0,251.0
174,URW13CVf,13/08/2023,21:00,COSTA RICA - PRIMERA DIVISION,Puntarenas FC,Saprissa,APERTURA ,3.8,3.4,1.8,1.5,2.5,1.07,9.0,1.4,2.75,2.2,1.65,4.0,1.22,9.0,1.07,2.1,1.67,3.7,1.26,1.93,1.88,8.0,6.0,8.0,15.0,9.0,7.0,9.0,17.0,19.0,15.0,21.0,34.0,41.0,41.0,41.0,67.0,201.0
175,UgFeQyZm,13/08/2023,22:20,COLOMBIA - PRIMERA A,Atl. Nacional,Bucaramanga,CLAUSURA ,1.7,3.5,5.5,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.83,1.83,1.7,2.1,1.17,5.0,9.0,13.0,26.0,51.0,6.5,6.5,17.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,301.0
