Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,6yvcfsbc,07/03/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Dorados de Sinaloa,Atl. Morelia,CLAUSURA ,3.55,3.2,2.07,1.5,2.5,1.08,6.5,1.37,2.87,2.07,1.7,3.55,1.25,6.2,1.09,1.85,1.85,,,1.72,2.05,6.5,6.6,9.25,19.0,9.5,6.1,8.75,18.0,18.5,12.0,15.0,32.0,50.0,32.0,40.0,75.0,700.0
2,YshxZeBT,07/03/2024,05:00,INDONESIA - LIGA 1,Dewa United,Persikabo 1973,ROUND 28,1.45,4.5,5.6,1.24,3.65,1.01,14.2,1.12,5.1,1.45,2.37,2.07,1.6,3.2,1.25,1.6,2.07,,,,,17.5,21.0,40.0,110.0,9.75,9.5,18.0,50.0,8.5,8.25,15.5,45.0,11.0,10.75,19.5,55.0,300.0
3,EHqzIwwR,07/03/2024,08:00,ARMENIA - PREMIER LEAGUE,BKMA,Ararat-Armenia,ROUND 24,7.1,4.5,1.34,1.29,3.28,10.9,1.02,1.17,4.15,1.6,2.07,2.51,1.44,4.45,1.15,1.95,1.81,,,,,13.0,6.3,5.7,7.3,16.0,7.9,7.2,9.25,37.0,18.5,16.5,21.0,120.0,60.0,55.0,70.0,450.0
4,nk8hynhc,07/03/2024,09:00,INDONESIA - LIGA 1,Borneo,Persebaya,ROUND 28,1.52,3.85,5.8,1.38,2.6,1.01,9.4,1.27,3.1,1.85,1.85,2.85,1.32,5.75,1.09,1.88,1.72,,,,,10.0,14.0,35.0,120.0,6.5,7.6,18.5,65.0,6.9,8.0,18.5,65.0,10.5,12.5,28.0,90.0,800.0
5,2LxCdqFT,07/03/2024,10:00,SERBIA - SUPER LIGA,IMT Novi Beograd,Javor,ROUND 24,2.3,3.0,3.2,1.5,2.5,1.08,6.5,1.36,2.92,2.07,1.7,3.45,1.27,6.0,1.09,1.78,1.93,2.25,1.6,,,6.5,9.25,17.0,45.0,7.1,5.8,11.0,29.0,10.75,9.0,13.5,35.0,24.0,19.5,30.0,65.0,500.0
6,IgpBRyua,07/03/2024,10:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Samgurali,Dila Gori,ROUND 2,3.05,3.1,2.18,1.39,2.42,1.03,9.2,1.28,3.2,1.87,1.78,3.2,1.28,6.5,1.08,1.72,2.07,,,,,9.25,6.8,9.25,17.5,8.0,5.4,7.4,14.0,13.5,9.0,10.75,21.0,32.0,21.0,26.0,45.0,300.0
7,ENMOKTQM,07/03/2024,10:00,SERBIA - PRVA LIGA,Jedinstvo U.,Mladost GAT,ROUND 23,1.65,3.35,4.8,1.44,2.3,1.05,8.0,1.36,2.79,2.05,1.62,3.88,1.2,8.0,1.05,2.09,1.71,,,,,7.9,9.25,21.0,65.0,5.0,5.8,13.5,45.0,6.1,7.0,14.5,50.0,10.25,11.75,25.0,75.0,500.0
8,MkD4l7Fk,07/03/2024,11:00,REPUBLIC OF THE CONGO - LIGUE 1,Nathalys,AS BNG,ROUND 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,UNEwGgWj,07/03/2024,11:00,INDIA - ISL,North East Utd,Punjab,-,2.3,3.4,3.1,1.38,2.82,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.57,2.25,2.3,1.6,1.4,2.85,12.0,12.0,17.0,34.0,9.5,6.5,12.0,23.0,12.0,9.5,12.0,29.0,21.0,17.0,23.0,41.0,151.0
10,GCC8mRUe,07/03/2024,11:00,REPUBLIC OF THE CONGO - LIGUE 1,Diables Noirs,Kondzo,ROUND 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
