League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Chinese League 2,2024-06-21,04:00:00,Xian Chongde Ronghai,Hubei Chufeng Heli,1.04,980.0,1.04,980.0,1.22,980.0,1.18,55.0,1.05,8.8,1.12,1000.0,1.12,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33360491,68158822.0,23344285.0,58805.0,1.230012219,1.230012264,1.230012303,1.230012228
Chinese Cup,2024-06-21,05:00:00,Shanghai Changning FL,Chengdu Rongcheng,2.34,600.0,1.04,1.75,2.36,950.0,1.15,1000.0,1.01,11.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33360371,69381795.0,50443280.0,58805.0,1.230011437,1.230011482,1.230011521,1.230011446
Chinese Cup,2024-06-21,06:00:00,Shaanxi Union FC,Changchun Yatai,1.23,600.0,1.17,870.0,1.28,950.0,1.15,1000.0,1.01,15.5,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33360410,68158828.0,2899297.0,58805.0,1.230011347,1.230011392,1.230011431,1.230011356
South Korean K3 League,2024-06-21,07:00:00,Chuncheon,Paju Citizen,2.42,3.15,2.74,4.4,2.8,4.6,1.12,990.0,1.03,8.8,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33360245,19825683.0,24211528.0,58805.0,1.230006104,1.230006149,1.230006188,1.230006113
Swedish Division 2,2024-06-21,07:00:00,Froso IF,Bergnasets,1.01,600.0,1.01,870.0,1.22,950.0,1.07,110.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33360240,18435703.0,28236691.0,58805.0,1.230006194,1.230006239,1.230006278,1.230006203
Friendly Matches,2024-06-21,08:00:00,Brann,Kristiansund,1.04,600.0,1.04,870.0,1.22,950.0,3.0,1000.0,1.01,1.5,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33360532,31317.0,2440424.0,58805.0,1.230012489,1.230012534,1.230012573,1.230012498
Chinese Cup,2024-06-21,08:30:00,Wuxi Wugou,Meizhou Hakka,1.04,600.0,1.04,870.0,1.22,950.0,1.15,1000.0,1.01,11.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33360458,39645470.0,11079690.0,58805.0,1.230011166,1.230011211,1.23001125,1.230011175
Chinese Cup,2024-06-21,08:30:00,Dongguan Guanlian,Shanghai Shenhua,1.04,600.0,1.04,870.0,1.22,950.0,1.15,1000.0,1.01,11.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33360448,39632861.0,1550828.0,58805.0,1.230011257,1.230011302,1.230011341,1.230011266
UEFA Euro 2024,2024-06-21,10:00:00,Slovakia,Ukraine,3.9,3.95,2.18,2.2,3.4,3.45,1.78,1.8,2.26,2.28,1.97,2.04,1.97,2.04,10.5,11.0,8.2,8.6,11.5,12.5,24.0,26.0,12.0,13.0,7.2,7.6,10.0,10.5,23.0,25.0,23.0,26.0,15.0,16.0,19.0,20.0,42.0,44.0,70.0,80.0,48.0,55.0,60.0,70.0,110.0,130.0,50.0,65.0,18.5,19.5,110.0,1000.0,33318184,15288.0,61448.0,58805.0,1.229548287,1.22954829,1.229548334,1.229548341
Friendly Matches,2024-06-21,12:00:00,Farul Constanta,Cherno More,1.6,1.74,5.5,8.2,3.8,4.6,1.59,1.72,2.38,2.74,1.01,1000.0,1.01,1000.0,1.11,12.0,2.28,1000.0,2.5,1000.0,1.11,1000.0,1.12,7.6,2.88,10.5,1.11,1000.0,1.11,1000.0,6.2,10.5,1.11,13.5,1.11,1000.0,1.1,1000.0,3.55,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,33363246,1556985.0,427650.0,58805.0,1.230035723,1.230035768,1.230035807,1.230035732
