League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Egyptian 2nd Division,2024-01-02,09:30:00,Telecom Egypt SC,El Seka Elhadeed,3.6,3.95,2.34,2.48,3.1,3.2,2.34,2.68,1.6,1.75,1.28,1.36,3.75,4.6,1.06,1.09,1.01,980.0,2.64,10.5,1.11,1.19,2.64,3.0,1.5,1.61,1.53,1.65,2.54,2.9,1.16,1.65,2.54,8.2,1.04,1.1,2.54,36.0,1.01,1.05,2.84,100.0,1.01,1.02,11.0,980.0,1.01,1.02,11.0,1000.0,1.01,1.01,55.0,1000.0,2.06,2.28,1.78,1.94,7.0,980.0,4.4,980.0,4.0,980.0,1.92,980.0,5.2,980.0,4.1,980.0,3.95,980.0,1.92,980.0,2.54,980.0,4.2,980.0,2.28,980.0,2.02,1000.0,1.98,1000.0,1.97,980.0,2.02,1000.0,13.0,1000.0,2.02,1000.0,2.02,1000.0,2.02,1000.0,32908930,41159281,37031581,58805,1.223108857,1.223108860,1.223108862,1.223108855,1.223108861,1.223108905,1.223108902,1.223108906,1.223108903,1.223108865,1.223108863,1.223108856,1.223108854,1.223108941,1.223108866
Egyptian 2nd Division,2024-01-02,09:30:00,Haras El Hodood,Proxy Work Club,1.61,1.71,7.4,9.0,3.55,3.8,2.46,3.25,1.44,1.68,1.31,1.48,3.05,4.3,1.08,1.13,8.6,13.5,3.0,15.0,1.07,1.12,3.0,3.8,1.37,1.5,1.62,1.93,2.06,2.6,1.21,1.93,2.06,6.0,1.07,1.93,2.06,18.0,1.02,1.06,2.06,110.0,1.01,1.02,7.2,980.0,1.01,1.02,2.06,1000.0,1.01,1.01,7.2,1000.0,2.08,2.48,1.67,1.93,9.2,980.0,4.6,980.0,5.5,980.0,5.6,1000.0,5.4,7.2,9.0,14.0,4.9,980.0,5.5,1000.0,3.7,980.0,3.8,980.0,5.0,980.0,5.5,1000.0,4.5,980.0,4.7,980.0,5.3,980.0,5.6,1000.0,4.3,980.0,5.6,1000.0,5.7,1000.0,32908929,5168506,49298095,58805,1.223108947,1.223108950,1.223108952,1.223108945,1.223108951,1.223108995,1.223108992,1.223108996,1.223108993,1.223108955,1.223108953,1.223108946,1.223108944,1.223109031,1.223108956
Egyptian 2nd Division,2024-01-02,09:30:00,Olympic El Qanal,Raya Sporting FC,2.58,2.9,3.1,3.55,2.9,3.05,2.22,2.52,1.66,1.82,1.25,1.31,4.2,5.0,1.05,1.08,1.01,980.0,2.44,13.0,1.12,1.19,2.4,2.74,1.57,1.72,1.46,1.57,2.78,3.2,1.06,1.57,2.78,26.0,1.04,1.09,2.78,55.0,1.02,1.05,2.78,970.0,1.01,1.01,12.0,980.0,1.01,1.01,2.8,1000.0,1.01,1.01,2.82,1000.0,2.18,2.46,1.69,1.85,6.8,980.0,4.9,980.0,2.76,980.0,1.66,980.0,4.5,980.0,4.4,14.0,3.4,980.0,3.0,980.0,4.3,980.0,5.8,980.0,2.12,980.0,2.12,1000.0,1.69,980.0,8.4,980.0,9.8,1000.0,1.69,1000.0,1.57,1000.0,1.57,1000.0,10.5,1000.0,32908926,10492952,60997370,58805,1.223109225,1.223109228,1.223109230,1.223109223,1.223109229,1.223109273,1.223109270,1.223109274,1.223109271,1.223109233,1.223109231,1.223109224,1.223109222,1.223109309,1.223109234
Egyptian 2nd Division,2024-01-02,09:30:00,Dekernes,Nogoom El Mostakbal,2.36,2.56,3.4,3.95,3.1,3.25,2.32,2.94,1.52,1.76,1.29,1.42,3.4,4.5,1.07,1.11,1.01,980.0,2.56,11.0,1.11,1.17,2.56,3.25,1.47,1.65,1.49,1.73,2.38,3.05,1.14,1.3,4.3,8.2,1.04,1.3,4.3,36.0,1.02,1.3,4.3,970.0,1.01,1.01,4.4,980.0,1.01,1.01,4.4,1000.0,1.01,1.01,4.5,1000.0,1.97,2.4,1.71,2.04,7.4,980.0,8.0,980.0,5.6,980.0,3.65,980.0,3.9,980.0,3.65,14.0,5.2,980.0,3.6,980.0,10.0,980.0,5.2,980.0,5.5,980.0,3.65,980.0,3.5,980.0,3.45,980.0,3.6,980.0,3.75,1000.0,3.45,980.0,3.65,980.0,3.8,1000.0,32908927,10539521,14889843,58805,1.223109135,1.223109138,1.223109140,1.223109133,1.223109139,1.223109183,1.223109180,1.223109184,1.223109181,1.223109143,1.223109141,1.223109134,1.223109132,1.223109219,1.223109144
Friendlies International,2024-01-02,09:30:00,Indonesia,Libya,2.14,2.68,3.0,11.5,3.25,3.5,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.76,13.5,1.08,2.32,2.72,13.5,1.08,1.59,1.18,13.5,1.08,6.6,1.28,2.36,1.73,4.5,1.07,1.13,8.8,26.0,1.02,1.13,1.08,300.0,1.01,1.13,8.8,1000.0,1.01,1.13,8.8,990.0,1.01,1.13,8.8,1000.0,1.75,1000.0,1.46,2.34,1.08,14.0,1.17,1000.0,1.17,1000.0,1.17,1000.0,1.17,1000.0,1.08,14.0,1.17,1000.0,1.17,1000.0,1.17,1000.0,1.17,1000.0,1.17,1000.0,1.17,1000.0,2.88,1000.0,1.17,1000.0,1.17,1000.0,38.0,1000.0,1.55,1000.0,1.55,1000.0,1.17,1000.0,32909420,866308,380406,58805,1.223118202,1.223118205,1.223118207,1.223118200,1.223118206,1.223118250,1.223118247,1.223118251,1.223118248,1.223118210,1.223118208,1.223118201,1.223118199,1.223118286,1.223118211
Ugandan Premier League,2024-01-02,10:00:00,Busoga United FC,Kitara FC,3.05,15.0,1.72,2.8,3.15,4.3,1.01,1000.0,1.01,4.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.25,110.0,1.05,3.0,1.25,980.0,1.05,110.0,1.25,980.0,1.05,21.0,1.07,990.0,1.05,26.0,1.04,990.0,1.05,110.0,1.02,990.0,1.05,110.0,1.01,990.0,1.05,1000.0,1.01,110.0,1.05,1000.0,1.01,110.0,1.05,1000.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,32909569,25837900,25146253,58805,1.223118761,1.223118764,1.223118766,1.223118759,1.223118765,1.223118809,1.223118806,1.223118810,1.223118807,1.223118769,1.223118767,1.223118760,1.223118758,1.223118845,1.223118770
Ugandan Premier League,2024-01-02,10:00:00,Mbarara City FC,Wakiso Giants,1.76,3.65,2.88,25.0,2.64,3.3,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.25,1000.0,1.1,55.0,1.25,980.0,1.1,110.0,1.25,990.0,1.1,17.5,1.07,990.0,1.01,26.0,1.05,990.0,1.01,110.0,1.02,990.0,1.11,1000.0,1.01,990.0,1.11,1000.0,1.01,1.55,1.11,1000.0,1.01,1.54,1.11,1000.0,1.04,1000.0,1.01,1000.0,1.48,1000.0,2.64,1000.0,2.9,1000.0,3.5,1000.0,2.62,1000.0,3.5,1000.0,3.4,1000.0,5.0,1000.0,2.94,1000.0,4.9,1000.0,6.8,1000.0,16.5,1000.0,3.2,1000.0,4.5,1000.0,15.5,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,32909570,12989153,22058748,58805,1.223118671,1.223118674,1.223118676,1.223118669,1.223118675,1.223118719,1.223118716,1.223118720,1.223118717,1.223118679,1.223118677,1.223118670,1.223118668,1.223118755,1.223118680
Ugandan Premier League,2024-01-02,10:00:00,SC Villa,Updf FC,1.31,1.69,6.2,1000.0,3.1,5.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.5,1000.0,1.01,1.1,1.25,1000.0,1.01,110.0,1.25,990.0,1.01,17.5,1.07,990.0,1.01,26.0,1.05,990.0,1.01,110.0,1.02,990.0,1.1,1000.0,1.01,990.0,1.1,1000.0,1.01,2.0,2.0,1000.0,1.01,1.99,2.02,1000.0,1.04,1000.0,1.01,1000.0,1.37,1000.0,2.36,1000.0,1.02,1000.0,4.3,1000.0,2.52,1000.0,2.7,1000.0,6.0,1000.0,5.1,1000.0,3.9,1000.0,3.95,1000.0,4.6,1000.0,11.0,1000.0,3.65,1000.0,6.2,1000.0,8.4,1000.0,1.02,1000.0,1.55,55.0,1.55,1000.0,1.03,1000.0,32909572,9231523,14880720,58805,1.223118473,1.223118476,1.223118478,1.223118471,1.223118477,1.223118521,1.223118518,1.223118522,1.223118519,1.223118481,1.223118479,1.223118472,1.223118470,1.223118557,1.223118482
Ugandan Premier League,2024-01-02,10:00:00,Bright Stars,Maroons FC,1.74,4.6,2.12,19.0,2.8,3.8,1.01,1000.0,1.01,4.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,2.44,18.0,1.11,1.2,1.25,18.0,1.11,110.0,1.25,18.0,1.11,21.0,1.07,18.0,1.11,26.0,1.04,18.0,1.11,110.0,1.02,18.0,1.11,110.0,1.01,18.0,1.11,1000.0,1.01,18.0,1.11,1000.0,1.01,10.0,1.11,1000.0,1.04,1000.0,1.01,1000.0,1.49,9.6,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.55,1000.0,1.55,1000.0,1.12,1000.0,32909571,9389915,9904914,58805,1.223118563,1.223118566,1.223118568,1.223118561,1.223118567,1.223118611,1.223118608,1.223118612,1.223118609,1.223118571,1.223118569,1.223118562,1.223118560,1.223118647,1.223118572
Algerian Ligue 1,2024-01-02,11:15:00,NC Magra,ES Setif,1.8,5.9,1.63,7.0,2.62,6.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.12,1000.0,1.01,9.4,1.12,990.0,1.01,55.0,1.12,980.0,1.01,11.0,1.08,990.0,1.01,21.0,1.05,1000.0,1.01,36.0,1.02,1000.0,1.01,110.0,1.01,1000.0,1.09,1000.0,1.01,1000.0,1.09,1000.0,1.01,1000.0,1.09,1000.0,1.04,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,32899349,16731247,5201569,58805,1.222950330,1.222950333,1.222950335,1.222950328,1.222950334,1.222950378,1.222950375,1.222950379,1.222950376,1.222950338,1.222950336,1.222950329,1.222950327,1.222950414,1.222950339
