League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Estonian Esiliiga,2024-05-30,12:00:00,Paide Linnameeskond II,Viimsi JK,1.31,1000.0,1.04,1000.0,1.31,950.0,1.18,1000.0,1.01,7.8,1.12,1000.0,1.12,1000.0,1.03,1000.0,2.56,1000.0,7.0,1000.0,6.0,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33311530,7624550.0,10763001.0,58805.0,1.229465833,1.229465878,1.229465917,1.229465842
Finnish Ykkonen,2024-05-30,12:00:00,KuPS Akatemia,FCV,1.45,3.15,2.8,110.0,1.44,950.0,1.9,2.84,1.54,2.1,1.12,1000.0,1.12,1000.0,1.48,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33311633,46147144.0,498141.0,58805.0,1.229467617,1.229467662,1.229467701,1.229467626
Polish I Liga,2024-05-30,12:30:00,LKP Motor Lublin,Gornik Leczna,2.08,2.24,3.7,4.2,3.3,3.7,1.75,1.88,2.14,2.34,1.92,2.06,1.94,2.1,4.6,12.5,4.8,14.0,5.9,30.0,6.8,90.0,7.6,9.0,6.6,8.6,5.2,18.0,6.6,60.0,9.8,14.0,9.4,12.5,5.6,23.0,6.6,75.0,5.9,29.0,5.8,27.0,6.4,50.0,7.0,1000.0,3.4,21.0,3.8,65.0,4.0,1000.0,33307487,6635878.0,502299.0,58805.0,1.229413731,1.229413776,1.229413815,1.22941374
Czech 1 Liga,2024-05-30,13:00:00,Ceske Budejovice,MAS Taborsko,1.55,1.72,5.5,7.4,3.5,5.6,1.64,2.72,1.58,2.56,1.12,20.0,1.12,20.0,1.64,1000.0,1.53,1000.0,1.64,1000.0,1.64,1000.0,2.84,1000.0,2.94,1000.0,1.64,1000.0,1.64,1000.0,1.41,10.5,1.42,11.0,1.64,1000.0,1.64,1000.0,1.49,17.0,1.64,1000.0,1.64,1000.0,1.64,1000.0,1.4,9.8,1.64,1000.0,1.64,1000.0,33309868,367577.0,6998410.0,58805.0,1.229446748,1.229446793,1.229446832,1.229446757
Czech 1 Liga,2024-05-30,13:00:00,Vyskov,MFK Karvina,3.8,4.8,1.98,2.18,3.5,4.4,1.52,2.24,1.8,2.9,1.56,2.58,1.64,9.4,1.46,1000.0,1.03,1000.0,2.46,1000.0,1.03,1000.0,1.03,1000.0,2.78,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33309867,4940266.0,3358864.0,58805.0,1.229446838,1.229446883,1.229446922,1.229446847
Serbian Super League,2024-05-30,13:00:00,Indija,Zeleznicar Pancevo,1.04,600.0,1.04,870.0,1.21,950.0,1.06,36.0,1.03,21.0,1.12,1000.0,1.12,1000.0,1.49,1000.0,2.7,1000.0,2.6,1000.0,2.98,1000.0,2.56,1000.0,3.1,1000.0,3.9,1000.0,5.5,1000.0,4.0,1000.0,3.45,1000.0,6.4,1000.0,18.0,1000.0,3.75,1000.0,5.1,1000.0,13.5,1000.0,9.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33310187,4835211.0,17203915.0,58805.0,1.22945153,1.229451575,1.229451614,1.229451539
Estonian Esiliiga,2024-05-30,13:00:00,Tallinna Kalev II,Levadia Tallinn II,2.04,1000.0,1.06,990.0,2.06,950.0,1.34,980.0,1.01,3.95,1.12,1000.0,1.12,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,9.4,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33311544,13458324.0,5412337.0,58805.0,1.229465743,1.229465788,1.229465827,1.229465752
Estonian Esiliiga,2024-05-30,13:00:00,Tabasalu JK,JK Welco Elekter,1.25,600.0,1.18,1000.0,1.25,950.0,1.18,1000.0,1.01,8.2,1.12,1000.0,1.12,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,8.4,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33311529,20827027.0,7362228.0,58805.0,1.229465923,1.229465968,1.229466007,1.229465932
Estonian Esiliiga,2024-05-30,13:00:00,Flora Tallinn II,Harju JK Laagri,1.04,1000.0,1.04,1000.0,1.21,950.0,1.2,980.0,1.01,6.0,1.12,1000.0,1.12,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,8.8,1000.0,9.0,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33311545,5412351.0,28525699.0,58805.0,1.229465653,1.229465698,1.229465737,1.229465662
Finnish Ykkonen,2024-05-30,13:00:00,JJK,OLS,3.15,4.1,2.12,2.3,3.55,4.8,1.39,980.0,1.01,3.55,1.12,1000.0,1.12,1000.0,1.31,1000.0,1.03,1000.0,1.03,1000.0,3.15,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,7.6,1000.0,3.1,1000.0,3.5,1000.0,7.6,1000.0,1.03,1000.0,3.4,1000.0,4.4,1000.0,1.03,1000.0,15.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33311632,799035.0,396721.0,58805.0,1.229467707,1.229467752,1.229467791,1.229467716
