League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Australian A-League Men,2024-04-26,06:45:00,Brisbane Roar,Adelaide United,2.16,2.18,3.15,3.2,4.5,4.6,3.65,3.95,1.34,1.38,1.37,1.4,3.55,3.8,38.0,44.0,28.0,32.0,30.0,36.0,46.0,60.0,22.0,25.0,11.5,13.0,14.0,15.0,24.0,26.0,21.0,23.0,11.5,12.5,13.0,13.5,23.0,27.0,30.0,34.0,16.5,18.0,19.0,21.0,34.0,38.0,6.4,7.0,10.5,12.0,17.0,980.0,33200211,3862627.0,571273.0,58805.0,1.227737179,1.227737183,1.227737258,1.22773718
Chinese Super League,2024-04-26,07:00:00,Qingdao Youth Island,Nantong Zhiyun F.C,2.6,2.9,2.86,3.2,3.15,3.45,1.66,1.83,2.2,2.5,1.92,2.08,1.93,2.08,8.8,10.5,9.0,10.5,5.0,23.0,5.7,980.0,8.4,9.6,6.4,7.6,12.0,17.0,5.6,980.0,12.5,21.0,11.0,15.5,5.0,24.0,5.8,980.0,5.7,55.0,5.5,42.0,5.8,980.0,6.0,980.0,5.5,40.0,5.6,48.0,6.2,1000.0,33214711,40285964.0,13107045.0,58805.0,1.227978691,1.227978736,1.227978775,1.2279787
Chinese Super League,2024-04-26,08:00:00,Sichuan Jiuniu FC,Qingdao Jonoon,2.22,2.44,3.6,4.0,3.05,3.5,1.61,1.76,2.32,2.64,2.0,2.22,1.82,2.0,8.4,10.0,10.0,13.0,21.0,32.0,6.2,980.0,7.2,8.4,6.6,7.8,14.0,18.5,6.0,65.0,11.0,14.5,10.0,13.0,18.5,26.0,6.2,980.0,22.0,38.0,22.0,36.0,6.0,65.0,6.4,980.0,5.5,30.0,6.2,980.0,6.6,1000.0,33214731,17714225.0,9909548.0,58805.0,1.227978601,1.227978646,1.227978685,1.22797861
Chinese Super League,2024-04-26,08:35:00,Changchun Yatai,Meizhou Hakka,1.87,1.97,4.2,4.8,3.8,4.2,1.86,2.06,1.96,2.18,1.86,2.02,1.98,2.16,11.5,16.0,12.5,16.0,6.6,980.0,7.8,980.0,7.4,9.4,7.6,9.6,15.0,18.5,7.2,980.0,9.4,12.0,8.6,11.5,18.0,23.0,7.4,980.0,16.0,22.0,16.5,22.0,7.0,980.0,7.8,980.0,5.2,14.0,7.4,980.0,8.2,1000.0,33214750,2899297.0,11079690.0,58805.0,1.227981849,1.227981852,1.227981896,1.227981897
Chinese Super League,2024-04-26,08:35:00,Wuhan Three Towns,Tianjin Jinmen Tiger FC,2.28,2.36,3.15,3.45,3.65,3.95,1.97,2.22,1.82,2.04,1.68,1.9,2.1,2.48,13.0,16.0,12.0,15.0,18.5,24.0,44.0,65.0,9.6,12.0,7.4,8.6,12.5,17.5,30.0,40.0,13.0,16.5,10.0,12.0,15.0,17.5,23.0,980.0,27.0,32.0,20.0,25.0,30.0,38.0,8.4,980.0,13.5,18.0,7.2,50.0,9.2,1000.0,33209330,23228754.0,50443178.0,58805.0,1.227884193,1.227884238,1.227884277,1.227884202
Chinese Super League,2024-04-26,08:35:00,Zhejiang Greentown,Beijing Guoan,2.58,1000.0,1.9,1000.0,2.96,3.8,1.68,2.94,1.52,2.48,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,7.2,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33214755,23257633.0,2955487.0,58805.0,1.227982065,1.227982068,1.227982112,1.227982113
Chinese Super League,2024-04-26,08:35:00,Cangzhou Mighty Lions,Henan Songshan Longmen,2.94,3.2,2.44,2.66,3.4,3.8,1.93,2.18,1.86,2.08,1.7,1.91,2.08,2.44,12.5,17.5,9.8,13.0,13.0,20.0,4.6,44.0,10.5,15.0,7.2,9.0,10.0,14.5,20.0,32.0,15.5,24.0,11.0,15.5,14.0,21.0,4.6,980.0,4.7,55.0,4.5,38.0,4.7,55.0,4.9,980.0,4.3,30.0,4.2,25.0,5.1,1000.0,33211605,50443413.0,50443412.0,58805.0,1.227928192,1.227928202,1.227928191,1.227928201
Chinese Super League,2024-04-26,09:00:00,Chengdu Rongcheng,Shandong Taishan,2.26,2.42,3.05,3.4,3.7,3.9,2.22,2.48,1.67,1.82,1.71,1.74,2.36,2.4,15.0,19.5,12.0,17.5,17.0,980.0,7.4,980.0,11.0,13.5,7.8,10.0,11.0,15.0,6.8,980.0,14.0,17.5,9.8,12.0,13.0,17.0,7.0,980.0,6.8,980.0,18.5,980.0,6.8,980.0,7.6,980.0,5.4,14.5,6.4,25.0,8.4,1000.0,33214753,50443280.0,50443279.0,58805.0,1.227981957,1.22798196,1.227982004,1.227982005
Armenian Premier League,2024-04-26,12:00:00,FC Ararat Yerevan,FC Van Yerevan,1.93,2.42,3.45,5.3,2.92,4.4,1.67,2.04,1.97,2.66,1.87,2.34,1.83,2.3,3.25,13.5,3.4,16.5,3.85,36.0,4.1,1000.0,3.0,10.0,2.98,9.6,3.6,22.0,4.0,1000.0,3.3,14.5,3.25,13.5,3.7,26.0,4.1,1000.0,3.8,32.0,3.75,30.0,4.0,60.0,3.05,1000.0,3.6,23.0,1.26,1000.0,1.25,1000.0,33221598,7180004.0,25541480.0,58805.0,1.228113815,1.228113818,1.228113862,1.228113863
Serbian Super League,2024-04-26,12:00:00,Vozdovac,FK Spartak,2.24,990.0,1.58,10.0,2.48,3.9,1.06,26.0,1.04,21.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,5.0,1000.0,9.6,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,8.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33217312,2020583.0,4104730.0,58805.0,1.228033253,1.228033298,1.228033337,1.228033262
