League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
CAF African Nations Cup Qualifiers,2024-10-14,13:00:00,Zimbabwe,Namibia,2.42,1000.0,1.43,7.2,1.35,1000.0,1.28,1.77,2.3,4.5,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33680803,659800.0,2002516.0,58805.0,1.234303586,1.234303631,1.23430367,1.234303595,2.18,2.38,1.73,1.85,5.6,7.4,1.16,1.22,1.84,2.9,1.53,2.18,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.234303587,1.234303589,1.23430359,1.234303634
CAF African Nations Cup Qualifiers,2024-10-14,13:00:00,Togo,Algeria,2.36,7.6,1.72,1.73,3.55,4.4,1.55,2.18,1.84,2.82,1.01,1000.0,1.01,1000.0,6.4,18.0,4.6,11.0,6.4,12.0,13.0,21.0,12.0,25.0,6.8,10.5,7.8,13.0,13.5,30.0,34.0,60.0,16.0,34.0,15.5,40.0,26.0,80.0,110.0,290.0,55.0,180.0,55.0,220.0,80.0,360.0,55.0,340.0,7.4,23.0,1.01,1000.0,33680810,75106.0,54600.0,58805.0,1.234303406,1.234303451,1.23430349,1.234303415,2.74,3.05,1.49,1.57,9.4,15.5,1.07,1.12,2.38,4.6,1.27,1.73,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.234303407,1.234303409,1.23430341,1.234303454
UEFA Nations League,2024-10-14,13:00:00,Georgia,Albania,2.02,2.06,4.3,4.7,3.35,3.55,1.7,1.79,2.28,2.44,2.0,2.28,1.82,2.02,8.6,11.5,10.5,14.5,22.0,38.0,70.0,130.0,6.4,8.2,6.6,8.4,15.5,20.0,46.0,80.0,9.4,12.5,9.0,11.0,18.0,25.0,55.0,100.0,19.5,27.0,20.0,27.0,34.0,60.0,110.0,200.0,1.01,24.0,1.01,110.0,1.01,1000.0,33682469,61283.0,15285.0,58805.0,1.234324071,1.234324055,1.23432407,1.23432408,1.01,1000.0,1.01,1000.0,9.2,12.5,1.09,1.12,3.05,3.35,1.44,1.48,1.27,1.31,1.94,1.99,1.39,1.42,1.234324073,1.234324075,1.234324076,1.234324058
UEFA Nations League,2024-10-14,13:00:00,Azerbaijan,Slovakia,5.0,5.5,1.81,1.84,3.8,4.0,1.84,1.97,2.04,2.18,1.96,2.2,1.91,2.04,10.5,14.5,6.6,8.2,8.2,10.5,15.0,21.0,13.5,18.5,7.2,8.8,8.4,10.5,16.0,22.0,32.0,44.0,17.0,23.0,18.0,25.0,32.0,46.0,110.0,150.0,60.0,85.0,65.0,95.0,120.0,160.0,1.01,110.0,1.01,13.0,1.01,1000.0,33682503,3766832.0,15288.0,58805.0,1.234325076,1.234325086,1.234325075,1.234325085,1.01,1000.0,1.01,1000.0,10.0,15.5,1.07,1.1,3.45,3.85,1.35,1.41,2.18,2.24,1.22,1.25,1.33,1.36,1.234325067,1.234325079,1.23432508,1.23432509
Swedish Division 1,2024-10-14,14:00:00,Karlbergs BK,Vasalunds IF,3.15,5.0,1.84,2.4,3.35,7.2,1.94,2.8,1.56,2.06,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33677041,6406169.0,2996873.0,58805.0,1.234249471,1.234249516,1.234249555,1.23424948,1.01,1000.0,1.01,1000.0,2.9,1000.0,1.04,1.53,2.9,1000.0,1.01,1.53,1.71,2.2,1.25,1.47,1.23,1.43,1.234249472,1.234249474,1.234249475,1.234249519
Swedish Division 1,2024-10-14,14:00:00,FC Trollhattan,Torslanda,1.67,2.2,3.6,6.2,3.4,8.2,1.9,2.74,1.58,2.1,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33676554,9233132.0,502382.0,58805.0,1.234355775,1.234355778,1.234355822,1.234355823,1.01,1000.0,1.01,1000.0,2.8,1000.0,1.02,1.56,2.8,1000.0,1.02,1.56,1.24,1.39,1.83,2.5,1.23,1.42,1.234355824,1.234355785,1.234355776,1.234355777
Argentinian Primera C,2024-10-14,15:00:00,AD Berazategui,Victoriano Arenas,1.83,1.94,4.7,6.4,3.05,3.65,1.5,1.69,2.46,3.0,2.16,2.48,1.67,1.85,3.35,980.0,3.8,980.0,3.65,46.0,2.52,1000.0,2.96,980.0,3.15,980.0,3.45,980.0,2.5,1000.0,3.55,12.5,3.65,980.0,3.5,980.0,2.52,1000.0,3.45,29.0,4.2,34.0,2.48,75.0,3.9,1000.0,3.45,55.0,2.52,1000.0,3.95,1000.0,33686634,9544209.0,9456631.0,58805.0,1.234381662,1.234381707,1.234381746,1.234381671,1.93,2.88,1.55,1.77,1.27,990.0,1.08,1.19,2.5,3.0,1.5,1.66,1.19,1.26,2.06,2.22,1.39,1.48,1.234381663,1.234381665,1.234381666,1.234381710
English U21 Pro Development League,2024-10-14,15:00:00,Sheff Utd U21,Sheff Wed U21,1.65,1.74,4.0,4.4,5.3,6.2,3.2,3.75,1.36,1.43,1.51,1.59,2.72,2.98,28.0,980.0,5.9,980.0,6.2,44.0,6.6,90.0,5.3,980.0,12.0,980.0,5.3,980.0,6.2,42.0,5.0,1000.0,9.2,12.5,13.0,980.0,6.0,38.0,5.5,23.0,11.0,17.5,18.0,1000.0,6.4,200.0,3.25,5.9,5.5,210.0,7.0,1000.0,33685980,6812038.0,6813026.0,58805.0,1.234372837,1.234372882,1.234372921,1.234372846,4.7,5.5,1.22,1.25,29.0,55.0,1.02,1.03,2.24,55.0,1.1,1.14,1.3,1.33,2.34,2.52,1.19,1.23,1.234372838,1.234372840,1.234372841,1.234372885
Portuguese Segunda Liga,2024-10-14,15:00:00,Portimonense,Benfica B,2.2,8.8,2.44,8.8,2.96,32.0,1.34,15.5,1.07,3.95,1.12,1000.0,1.12,1000.0,1.06,980.0,1.06,980.0,1.06,1000.0,1.06,1000.0,1.06,980.0,1.06,980.0,1.06,980.0,1.06,1000.0,1.06,1000.0,1.06,980.0,1.06,980.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.55,1000.0,1.55,1000.0,1.06,1000.0,33668966,505982.0,6563318.0,58805.0,1.234143870,1.234143915,1.234143954,1.234143879,1.2,1000.0,1.01,20.0,3.05,15.5,1.07,1.49,3.0,15.5,1.07,1.49,1.37,1.7,1.51,1.83,1.24,1.52,1.234143871,1.234143873,1.234143874,1.234143918
Irish Premier Division,2024-10-14,15:15:00,Derry City,Sligo Rovers,1.35,1.36,10.0,11.0,5.8,6.2,2.42,2.46,1.68,1.7,2.04,2.14,1.88,1.96,21.0,25.0,30.0,980.0,17.0,110.0,17.0,410.0,8.4,9.2,11.5,13.0,32.0,36.0,18.0,150.0,7.6,8.2,9.2,10.0,26.0,29.0,19.5,140.0,10.0,11.0,13.5,15.0,26.0,36.0,18.0,160.0,4.8,5.4,17.5,190.0,19.5,1000.0,33667794,298592.0,387040.0,58805.0,1.234117620,1.234117665,1.234117704,1.234117629,3.8,4.0,1.33,1.36,21.0,26.0,1.04,1.05,5.1,5.3,1.23,1.24,1.1,1.12,3.75,3.9,1.19,1.21,1.234117621,1.234117623,1.234117624,1.234117668
