League,N1,N2,N3
ARGENTINA - LIGA PROFESIONAL,Over05,Over05,Over05
BELARUS - VYSSHAYA LIGA,Over05,Over05,Over05
BRAZIL - BRASILEIRO WOMEN,Under05,Over05,Over05
BRAZIL - SERIE A,Over05,Over05,Over05
BRAZIL - SERIE B,Over05,Over05,Over05
CANADA - CANADIAN PREMIER LEAGUE,Over05,Over05,Over05
CHINA - SUPER LEAGUE,Over05,Over05,Over05
COLOMBIA - PRIMERA A,Over05,Over05,Over05
DOMINICAN REPUBLIC - LDF,Over05,Over05,Over05
ESTONIA - MEISTRILIIGA,Over05,Over05,Over05
FIJI - PREMIER LEAGUE,Under05,Over05,Under05
MONGOLIA - PREMIER LEAGUE,Under05,Under05,Under05
NETHERLANDS - TWEEDE DIVISIE,Over05,Over05,Over05
NIGERIA - NPFL,Over05,Over05,Over05
PHILIPPINES - PFL,Under05,Under05,Over05
SINGAPORE - PREMIER LEAGUE,Over05,Over05,Over05
SOUTH KOREA - K LEAGUE 1,Over05,Over05,Over05
SOUTH KOREA - K LEAGUE 2,Over05,Over05,Over05
SPAIN - PRIMERA RFEF,Over05,Over05,Over05
SWEDEN - SUPERETTAN,Over05,Over05,Over05
URUGUAY - PRIMERA DIVISION,Over05,Over05,Over05
USA - MLS,Over05,Over05,Over05
USA - USL CHAMPIONSHIP,Over05,Over05,Over05
UZBEKISTAN - SUPER LEAGUE,Over05,Over05,Over05
VIETNAM - V.LEAGUE 1,Under05,Over05,Under05
