League,N1,N2,N3
ALBANIA - SUPERLIGA,Over05,Over05,Over05
AUSTRALIA - A-LEAGUE,Over05,Over05,Over05
BANGLADESH - PREMIER LEAGUE,Over05,Over05,Over05
BELGIUM - CHALLENGER PRO LEAGUE,Over05,Over05,Over05
COSTA RICA - PRIMERA DIVISION,Over05,Over05,Over05
ENGLAND - CHAMPIONSHIP,Over05,Over05,Over05
ENGLAND - LEAGUE ONE,Over05,Over05,Over05
ENGLAND - LEAGUE TWO,Over05,Over05,Over05
ENGLAND - PREMIER LEAGUE,Over05,Over05,Over05
GHANA - PREMIER LEAGUE,Over05,Over05,Over05
ITALY - SERIE C,Over05,Over05,Over05
MEXICO - LIGA MX,Over05,Over05,Over05
NETHERLANDS - EERSTE DIVISIE,Over05,Over05,Over05
NETHERLANDS - EREDIVISIE,Over05,Over05,Over05
NETHERLANDS - TWEEDE DIVISIE,Over05,Over05,Over05
NIGERIA - NPFL,Over05,Over05,Under05
NORTHERN IRELAND - NIFL CHAMPIONSHIP,Over05,Over05,Under05
NORTHERN IRELAND - NIFL PREMIERSHIP,Over05,Over05,Over05
PORTUGAL - LIGA PORTUGAL,Over05,Over05,Over05
PORTUGAL - LIGA PORTUGAL 2,Over05,Over05,Over05
REPUBLIC OF THE CONGO - LIGUE 1,Over05,Over05,Over05
SAN MARINO - CAMPIONATO SAMMARINESE,Over05,Over05,Over05
SCOTLAND - CHAMPIONSHIP,Over05,Over05,Over05
SCOTLAND - LEAGUE ONE,Over05,Over05,Over05
SCOTLAND - LEAGUE TWO,Over05,Over05,Over05
SENEGAL - LIGUE 1,Under05,Under05,Over05
SPAIN - LALIGA2,Over05,Over05,Over05
SPAIN - PRIMERA RFEF,Over05,Over05,Over05
