,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,BULGARIA - PARVA LIGA,19/02/2024,11:00,Ludogorets,Cherno More,1.7,4.0,5.0,2.1,1.7,2.1,1.67,2.3,1.1,0.92,1.4,1.1135529,1.023,0.5882353,0.25,0.2,0.47619048,0.5882353,0.49827766,0.9,2.214,1,0.5136
2,POLAND - EKSTRAKLASA,19/02/2024,15:00,Gornik Zabrze,Korona Kielce,2.05,3.25,3.75,2.05,1.8,1.8,1.95,2.0,1.264911,0.871,1.1,1.0440307,1.04,0.4878049,0.30769232,0.26666668,0.4878049,0.5555556,0.2712782,0.9,2.309,1,0.8458
3,NETHERLANDS - EERSTE DIVISIE,19/02/2024,16:00,NAC Breda,Cambuur,2.05,3.75,3.25,1.57,2.35,1.5,2.5,1.5,1.118034,0.556,1.6,1.4282857,0.746,0.4878049,0.26666668,0.30769232,0.6369427,0.42553192,0.2712782,-0.1,2.546,1,0.7558
4,NETHERLANDS - EERSTE DIVISIE,19/02/2024,16:00,Maastricht,Jong PSV,1.91,4.0,3.5,1.44,2.7,1.44,2.63,1.2,1.2489996,0.655,1.1,1.3,1.084,0.5235602,0.25,0.2857143,0.6944444,0.37037036,0.34387174,0.1,2.549,1,0.7021
5,SPAIN - LALIGA2,19/02/2024,16:30,Tenerife,Eldense,1.91,3.1,5.0,2.7,1.44,2.38,1.53,1.4,1.356466,0.989,1.5,1.2845232,0.921,0.5235602,0.32258064,0.2,0.37037036,0.6944444,0.38248911,-0.1,2.641,1,1.0
6,PERU - LIGA 1,19/02/2024,17:00,Comerciantes Unidos,Grau,1.67,3.5,4.75,2.05,1.8,1.91,1.8,2.8,0.6,0.309,0.3,0.45825756,1.618,0.5988024,0.2857143,0.21052632,0.4878049,0.5555556,0.460636,2.5,1.058,1,0.7552
7,ENGLAND - PREMIER LEAGUE,19/02/2024,17:00,Everton,Crystal Palace,1.7,3.75,5.25,2.08,1.73,2.0,1.75,1.1,1.3,1.151,0.8,1.1661904,1.163,0.5882353,0.26666668,0.1904762,0.48076922,0.5780347,0.49468246,0.3,2.466,1,0.8808
8,COLOMBIA - PRIMERA A,19/02/2024,18:00,Chico,Alianza,2.1,3.3,3.75,2.2,1.65,1.91,1.8,1.5,1.2845232,0.881,1.5,1.2845232,0.944,0.47619048,0.3030303,0.26666668,0.45454547,0.6060606,0.2622069,0.0,2.569,1,0.8
9,ARGENTINA - COPA DE LA LIGA PROFESIONAL,19/02/2024,19:15,Estudiantes L.P.,Newells Old Boys,2.15,3.1,3.6,2.6,1.48,2.1,1.67,1.4,1.1135529,1.105,1.2,1.2489996,0.859,0.4651163,0.32258064,0.2777778,0.3846154,0.6756757,0.22489834,0.2,2.363,1,1.0
10,PARAGUAY - PRIMERA DIVISION,19/02/2024,19:30,Tacuary,2 de Mayo,1.95,3.4,3.5,2.0,1.8,1.83,1.83,1.2,1.2489996,0.99,1.2,1.2489996,1.031,0.51282054,0.29411766,0.2857143,0.5,0.5555556,0.28865775,0.0,2.498,1,0.6487
11,CHILE - PRIMERA DIVISION,19/02/2024,20:00,A. Italiano,Deportes Iquique,2.05,3.4,3.6,2.0,1.85,1.8,1.91,1.6,1.4282857,0.849,1.6,1.2,0.874,0.4878049,0.29411766,0.2777778,0.5,0.5405405,0.2700478,0.0,2.628,1,0.8536
12,BOLIVIA - DIVISION PROFESIONAL,19/02/2024,21:00,Aurora,Royal Pari,1.44,4.2,6.0,1.8,2.0,2.0,1.73,1.9,1.3747727,0.809,1.0,1.0954452,0.85,0.6944444,0.23809524,0.16666667,0.5555556,0.5,0.63806045,0.9,2.47,1,1.0
13,ARGENTINA - COPA DE LA LIGA PROFESIONAL,19/02/2024,21:30,Union de Santa Fe,Platense,2.2,3.0,3.6,3.1,1.36,2.5,1.5,1.6,0.9165151,1.287,1.2,1.2489996,0.62,0.45454547,0.33333334,0.2777778,0.32258064,0.7352941,0.20777546,0.4,2.166,1,0.8
14,ARGENTINA - COPA DE LA LIGA PROFESIONAL,19/02/2024,21:30,Belgrano,Sarmiento Junin,2.0,3.0,4.33,2.88,1.4,2.5,1.5,1.5,1.2845232,1.061,0.6,0.9165151,1.258,0.5,0.33333334,0.23094688,0.3472222,0.71428573,0.31255063,0.9,2.201,1,0.6
15,ARGENTINA - PRIMERA NACIONAL,19/02/2024,22:00,Gimnasia Mendoza,San Telmo,1.75,3.3,5.5,2.4,1.53,2.25,1.57,2.5,1.024695,0.63,0.5,0.92195445,1.451,0.5714286,0.3030303,0.18181819,0.41666666,0.6535948,0.46237063,2.0,1.947,1,0.8
16,COLOMBIA - PRIMERA A,19/02/2024,22:20,Bucaramanga,Dep. Pasto,2.0,3.4,3.8,2.35,1.57,2.1,1.67,1.8,1.2489996,0.615,0.5,0.92195445,1.299,0.5,0.29411766,0.2631579,0.42553192,0.6369427,0.29825854,1.3,2.171,1,1.0
