,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,24/02/2024,03:30,AUSTRALIA - A-LEAGUE,Sydney FC,Melbourne City,1.83,4.2,3.75,1.4,1.4,2.75,1.01,1.22,1.13,3.4,1.33
2,24/02/2024,05:00,INDONESIA - LIGA 1,Persis Solo,Persik Kediri,1.93,3.5,3.5,1.75,1.62,2.02,1.01,1.34,1.24,5.25,1.11
3,24/02/2024,05:45,AUSTRALIA - A-LEAGUE,Adelaide United,WS Wanderers,2.4,4.0,2.6,1.4,1.4,2.75,1.02,1.22,1.13,3.4,1.33
4,24/02/2024,07:45,AUSTRALIA - A-LEAGUE,Perth Glory,Wellington Phoenix,2.38,3.5,2.88,1.53,1.5,2.5,1.03,1.29,1.17,4.33,1.22
5,24/02/2024,11:00,SLOVAKIA - NIKE LIGA,Trnava,Banska Bystrica,1.6,3.95,5.3,1.82,1.83,1.87,1.05,1.39,1.27,5.1,1.14
6,24/02/2024,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Knockbreda,Dergview,3.15,3.45,2.07,1.42,1.36,2.67,1.02,1.21,1.15,3.05,1.28
11,24/02/2024,12:00,ENGLAND - CHAMPIONSHIP,Blackburn,Norwich,2.5,3.6,2.63,1.62,1.53,2.38,1.03,1.3,1.2,4.5,1.2
10,24/02/2024,12:00,BELGIUM - CHALLENGER PRO LEAGUE,Anderlecht U23,Dender,4.33,4.0,1.62,1.62,1.67,2.1,1.03,1.3,1.18,4.5,1.18
12,24/02/2024,12:00,ENGLAND - CHAMPIONSHIP,Sunderland,Swansea,1.83,3.5,4.75,1.85,1.73,2.0,1.05,1.33,1.25,5.5,1.14
8,24/02/2024,12:00,SCOTLAND - LEAGUE ONE,Cove Rangers,Annan,1.57,4.0,4.5,1.62,1.67,2.1,1.03,1.3,1.2,4.33,1.2
9,24/02/2024,12:00,ENGLAND - LEAGUE TWO,Sutton,Colchester,2.38,3.4,3.0,1.9,1.67,2.1,1.05,1.36,1.25,6.0,1.13
7,24/02/2024,12:00,SCOTLAND - LEAGUE ONE,Stirling,Edinburgh City,1.11,8.5,19.0,1.36,2.25,1.57,21.0,1.2,1.1,3.0,1.36
13,24/02/2024,13:30,POLAND - DIVISION 1,Motor Lublin,Termalica B-B.,2.4,3.2,2.8,1.93,1.67,2.1,1.05,1.4,1.25,6.5,1.11
14,24/02/2024,14:00,SWITZERLAND - SUPER LEAGUE,Yverdon,Basel,3.2,3.4,2.2,1.93,1.73,2.0,1.05,1.4,1.29,6.5,1.11
15,24/02/2024,14:30,SCOTLAND - LEAGUE ONE,Queen of South,Montrose,2.0,3.6,3.1,1.67,1.62,2.2,1.03,1.3,1.2,4.5,1.17
16,24/02/2024,14:30,ENGLAND - PREMIER LEAGUE,Bournemouth,Manchester City,7.0,5.25,1.4,1.48,1.67,2.1,1.02,1.25,1.14,3.75,1.29
17,24/02/2024,16:00,POLAND - EKSTRAKLASA,Stal Mielec,Rakow,5.25,3.8,1.62,1.8,1.8,1.95,1.04,1.36,1.25,6.0,1.13
18,24/02/2024,16:00,VENEZUELA - LIGA FUTVE,La Guaira,Puerto Cabello,2.33,3.15,3.04,2.22,1.88,1.88,1.04,1.48,1.38,7.9,1.04
19,24/02/2024,20:00,MEXICO - LIGA MX,Club Leon,Atl. San Luis,1.85,4.0,3.8,1.57,1.57,2.25,1.03,1.33,1.17,4.33,1.2
20,24/02/2024,22:30,USA - MLS,Austin FC,Minnesota United,1.95,3.6,3.75,1.57,1.5,2.5,1.03,1.29,1.17,4.0,1.22
21,24/02/2024,22:30,USA - MLS,St. Louis City,Real Salt Lake,2.05,3.75,3.4,1.65,1.57,2.25,1.03,1.33,1.2,4.5,1.18
