,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,14/01/2024,08:00,SPAIN - PRIMERA RFEF,Ceuta,Malaga,2.45,3.1,2.6,2.2,1.91,1.8,1.07,1.5,1.4,7.5,1.07
2,14/01/2024,09:30,ALBANIA - SUPERLIGA,Laci,Erzeni,2.2,2.95,3.15,2.12,1.9,1.86,1.05,1.47,1.38,7.6,1.05
3,14/01/2024,14:00,SPAIN - PRIMERA RFEF,Cultural Leonesa,Dep. La Coruna,2.5,2.9,2.7,2.5,2.2,1.62,1.1,1.57,1.5,8.5,1.05
4,14/01/2024,14:30,ITALY - SERIE C,L.R. Vicenza,Giana Erminio,1.57,3.7,5.8,2.15,2.2,1.6,1.08,1.5,1.39,6.5,1.08
5,14/01/2024,16:00,SPAIN - PRIMERA RFEF,R. Sociedad B,Osasuna B,1.75,3.5,4.0,2.05,1.91,1.8,1.03,1.4,1.33,6.5,1.1
6,14/01/2024,16:45,ITALY - SERIE C,Audace Cerignola,Sorrento,1.87,3.2,4.35,2.3,2.05,1.7,1.1,1.55,1.44,7.0,1.07
7,14/01/2024,16:45,ITALY - SERIE C,Lucchese,Sestri Levante,1.57,3.75,5.6,1.9,1.93,1.78,1.06,1.42,1.3,5.3,1.12
8,14/01/2024,17:30,PORTUGAL - LIGA PORTUGAL,FC Porto,Braga,1.73,3.75,4.5,1.7,1.67,2.1,1.04,1.33,1.2,5.0,1.17
