,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,13/04/2024,04:00,HONG KONG - PREMIER LEAGUE,Southern District,Hong Kong Rangers,1.9,3.95,3.25,1.47,1.47,2.32,1.01,1.22,1.12,3.35,1.23
2,13/04/2024,04:30,AUSTRALIA - A-LEAGUE,Brisbane Roar,Newcastle Jets,1.73,4.33,4.2,1.4,1.44,2.63,1.02,1.22,1.13,3.4,1.33
3,13/04/2024,08:00,INDIA - I-LEAGUE,Sreenidi Deccan,Lajong,1.39,4.65,6.5,1.36,1.52,2.22,1.01,1.19,1.11,2.8,1.33
4,13/04/2024,08:30,ENGLAND - PREMIER LEAGUE,Newcastle,Tottenham,2.8,4.0,2.2,1.36,1.33,3.25,1.02,1.2,1.1,3.0,1.4
5,13/04/2024,10:00,NETHERLANDS - TWEEDE DIVISIE,Kozakken Boys,Spakenburg,4.65,4.25,1.57,1.5,1.6,2.07,1.01,1.24,1.14,3.45,1.22
6,13/04/2024,10:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ballyclare,Knockbreda,1.4,4.8,6.0,1.4,1.6,2.05,17.0,1.22,1.11,3.05,1.28
7,13/04/2024,10:00,NETHERLANDS - TWEEDE DIVISIE,AFC,Jong Sparta Rotterdam,2.3,3.75,2.57,1.53,1.5,2.27,1.01,1.26,1.16,3.6,1.2
8,13/04/2024,10:00,BELARUS - VYSSHAYA LIGA,FC Gomel,Din. Minsk,3.73,3.56,1.99,1.97,1.8,1.96,1.02,1.4,1.28,6.15,1.07
9,13/04/2024,10:30,NETHERLANDS - TWEEDE DIVISIE,Katwijk,HFC,1.9,3.8,3.3,1.52,1.5,2.25,1.01,1.27,1.16,3.55,1.21
22,13/04/2024,11:00,ENGLAND - LEAGUE ONE,Barnsley,Reading,1.8,3.8,4.33,1.62,1.62,2.2,1.03,1.3,1.18,4.5,1.18
21,13/04/2024,11:00,ENGLAND - LEAGUE ONE,Port Vale,Exeter,2.25,3.5,3.25,2.08,1.91,1.91,1.07,1.44,1.33,8.0,1.08
20,13/04/2024,11:00,SCOTLAND - CHAMPIONSHIP,Ayr,Arbroath,1.4,4.0,6.5,1.62,1.83,1.83,1.03,1.3,1.2,4.33,1.2
